customer_id,orig_month,age, income ,debt_income,bureau_score,utilization,prev_delin_24m,tenure_months,product,channel,region,amount,term_months,unemp,rate,infl
12098,01/12/2024,18," 15,617.79 ",0.2208,672.3,0.7296,0,37,PL,Digital,S," 57,420.20 ",24,4.381849734,7.348102839,4.550878233
12099,01/10/2024,45," 27,024.52 ",0.1289,707.3,0.2857,2,26,PL,Branch,S," 52,462.84 ",18,4.74003299,7.467006406,4.672884861
12100,01/04/2024,61," 12,000.00 ",0.1997,633.6,0.6036,0,20,PL,Digital,C," 60,028.08 ",18,4.534438078,7.176895148,4.608903316
12101,01/09/2022,49,,0.4249,724.9,0.1949,0,35,CC,Branch,C," 38,276.93 ",12,3.986531818,7.16141948,4.283694559
12102,01/09/2024,18," 34,371.56 ",0.2366,700.7,0.5486,0,34,PL,Digital,C," 45,404.20 ",18,5.178297344,7.59637106,4.625228883
12103,01/07/2022,38," 25,829.23 ",0.1815,646.1,0.5823,0,65,PL,Branch,N," 74,174.20 ",12,3.856963842,7.252470952,4.250438845
12104,01/04/2025,29," 18,358.91 ",0.751,730.4,0.5178,0,40,CC,Digital,C," 26,333.22 ",12,4.495141325,7.538432417,4.619724439
12105,01/12/2022,30," 13,168.18 ",0.2185,669.2,0.6197,0,66,PL,Branch,C," 52,532.60 ",36,4.067362364,7.176234322,4.197013693
12106,01/05/2023,33," 61,542.07 ",0.1697,721.6,0.2937,1,38,PL,Branch,C," 107,031.84 ",12,4.089298712,7.172670917,4.330956052
12107,01/01/2024,46," 39,234.62 ",0.0714,659.5,0.4396,0,81,CC,Partner,N," 41,190.86 ",12,3.984338763,7.382953471,4.249540775
12108,01/08/2024,42," 18,785.24 ",0.4696,672.4,0.2117,0,2,PL,Digital,C," 26,285.80 ",24,4.815276979,7.591598407,4.854164539
12109,01/03/2022,28," 19,216.18 ",0.4171,707.6,0.03,2,21,CC,Digital,C," 25,204.58 ",12,3.983684207,6.886503953,4.319145974
12110,01/01/2023,41," 57,709.34 ",0.552,554.8,0.2686,1,24,CC,Branch,N," 20,510.73 ",12,3.936413418,7.112834541,4.26207551
12111,01/06/2023,37," 34,179.09 ",0.752,617.3,0.6076,1,42,PL,Branch,C," 53,555.94 ",36,4.236392246,7.320606602,4.445671202
12112,01/09/2023,54," 25,851.82 ",0.525,699.5,0.3822,0,13,PL,Partner,C," 74,620.62 ",24,4.24895552,7.187629444,4.499249245
12113,01/09/2023,22," 35,863.60 ",0.4021,766,0.543,0,19,CC,Branch,C," 25,283.31 ",12,4.24895552,7.187629444,4.499249245
12114,01/01/2025,35," 30,827.39 ",0.629,600.5,0.4708,1,29,PL,Branch,C," 103,033.16 ",24,4.423524315,7.698326218,4.541002966
12115,01/01/2024,27," 16,369.30 ",0.4122,634.9,0.7323,1,85,PL,Branch,S," 37,259.02 ",18,3.984338763,7.382953471,4.249540775
12116,01/05/2025,36," 65,884.63 ",0.1954,745.8,0.0806,0,45,CC,Branch,C," 21,119.76 ",12,4.65342885,7.606741336,4.629243714
12117,01/09/2024,18," 49,074.25 ",0.0971,619.2,0.4367,0,14,CC,Digital,N," 29,227.89 ",12,5.178297344,7.59637106,4.625228883
12118,01/04/2025,27," 32,189.86 ",0.6093,660.9,0.6541,0,8,PL,Digital,C," 66,583.24 ",18,4.495141325,7.538432417,4.619724439
12119,01/03/2024,35," 12,000.00 ",0.4836,728,0.4688,0,17,CC,Digital,S," 32,708.96 ",12,4.335647963,7.37584152,4.507774789
12120,01/08/2024,30," 42,132.99 ",0.7945,680.8,0.1197,0,16,PL,Digital,C," 44,237.38 ",36,4.815276979,7.591598407,4.854164539
12121,01/12/2023,28," 23,549.79 ",0.4985,744.3,0.2038,0,47,PL,Digital,C," 56,117.28 ",24,3.931777989,7.323930473,4.388642794
12122,01/12/2024,35," 38,740.84 ",0.3855,570.7,0.5413,1,57,AUTO,Digital,C," 242,300.88 ",36,4.381849734,7.348102839,4.550878233
12123,01/12/2022,31," 37,490.40 ",0.4962,704.3,0.2077,0,35,CC,Branch,S," 20,710.68 ",12,4.067362364,7.176234322,4.197013693
12124,01/02/2025,27," 14,805.25 ",0.2707,774.1,0.3907,0,34,CC,Branch,N," 15,915.49 ",12,4.404923627,7.608610764,4.481929406
12125,01/06/2023,34," 36,670.67 ",0.5669,784.5,0.5143,0,30,PL,Digital,N," 89,941.82 ",18,4.236392246,7.320606602,4.445671202
12126,01/02/2024,36," 25,467.07 ",0.4992,663.8,0.1339,0,32,CC,Digital,C," 29,621.58 ",12,4.39192662,7.532135703,4.380185695
12127,01/09/2022,39," 19,214.22 ",0.1452,729.3,0.3044,0,49,PL,Digital,C," 38,328.17 ",18,3.986531818,7.16141948,4.283694559
12128,01/11/2022,20," 41,485.58 ",0.4396,773.8,0.3833,0,105,PL,Partner,N," 64,429.03 ",36,3.78765321,7.324045255,4.187300189
12129,01/03/2023,32," 26,824.13 ",0.2756,620.4,0.4809,0,44,PL,Digital,S," 43,467.30 ",36,4.238973563,7.121038066,4.218749789
12130,01/01/2022,46," 55,342.11 ",0.4599,690.1,0.4935,1,66,CC,Branch,C," 20,720.02 ",12,4.024317818,6.890388636,4.257778239
12131,01/12/2024,23," 38,103.88 ",0.1145,696.7,0.2186,1,12,CC,Digital,C," 41,419.11 ",12,4.381849734,7.348102839,4.550878233
12132,01/08/2024,37," 16,450.48 ",0.8147,679.8,0.2806,2,100,PL,Partner,C," 55,054.69 ",36,4.815276979,7.591598407,4.854164539
12133,01/11/2023,31," 32,324.17 ",0.1652,655.9,0.4509,0,36,CC,Partner,C," 37,520.76 ",12,4.066831317,7.352794149,4.376935709
12134,01/08/2024,46," 18,756.02 ",0.1186,633.4,0.711,0,5,CC,Digital,C," 31,321.56 ",12,4.815276979,7.591598407,4.854164539
12135,01/05/2024,47," 36,452.86 ",0.2873,608.5,0.4306,0,18,PL,Digital,C," 64,034.61 ",24,4.66179925,7.384581981,4.868221727
12136,01/07/2024,38," 29,577.53 ",1.8456,738,0.526,0,26,CC,Digital,C," 19,656.41 ",12,4.745033147,7.574736898,4.712300248
12137,01/03/2023,31," 53,752.73 ",0.426,641.9,0.4976,1,18,AUTO,Branch,S," 108,881.14 ",24,4.238973563,7.121038066,4.218749789
12138,01/01/2024,21," 26,377.68 ",0.6468,688.3,0.5645,0,16,PL,Digital,C," 45,769.49 ",36,3.984338763,7.382953471,4.249540775
12139,01/01/2022,31," 16,344.97 ",0.1528,713.3,0.8231,0,3,PL,Digital,C," 48,245.10 ",36,4.024317818,6.890388636,4.257778239
12140,01/04/2024,28," 23,496.81 ",0.4985,616,0.4593,1,41,CC,Digital,C," 23,645.74 ",12,4.534438078,7.176895148,4.608903316
12141,01/06/2022,36," 19,932.53 ",0.3117,717.8,0.4578,1,63,PL,Digital,C," 82,441.90 ",18,3.934047735,6.987448656,4.245988283
12142,01/07/2024,50," 12,000.00 ",2.082,714.5,0.4777,0,21,PL,Digital,S," 77,785.40 ",36,4.745033147,7.574736898,4.712300248
12143,01/07/2024,53," 18,854.19 ",0.5455,649.4,0.6548,0,29,AUTO,Digital,C," 213,579.70 ",36,4.745033147,7.574736898,4.712300248
12144,01/11/2023,38," 54,986.36 ",0.1125,703.2,0.413,0,52,AUTO,Digital,N," 190,706.14 ",18,4.066831317,7.352794149,4.376935709
12145,01/12/2022,37," 14,087.06 ",0.6389,608.8,0.781,0,30,PL,Branch,C," 30,009.09 ",12,4.067362364,7.176234322,4.197013693
12146,01/04/2024,35," 37,073.89 ",0.4821,670.4,0.3833,0,48,CC,Branch,N," 30,845.73 ",12,4.534438078,7.176895148,4.608903316
12147,01/12/2022,38," 20,835.36 ",0.7646,711,0.5351,3,54,PL,Digital,C," 51,730.58 ",18,4.067362364,7.176234322,4.197013693
12148,01/10/2022,34," 39,164.61 ",0.3313,756.1,0.1388,0,47,PL,Digital,N," 66,339.04 ",12,4.014469884,6.908256307,4.278982567
12149,01/05/2024,52," 31,641.67 ",0.1728,609.3,0.8113,0,5,AUTO,Branch,S," 194,130.45 ",12,4.66179925,7.384581981,4.868221727
12150,01/11/2023,29," 25,048.68 ",0.3126,713.3,0.2022,0,7,PL,Branch,S," 61,053.46 ",36,4.066831317,7.352794149,4.376935709
12151,01/07/2022,37," 13,072.63 ",0.184,739.4,0.6462,0,51,PL,Branch,C," 62,660.76 ",36,3.856963842,7.252470952,4.250438845
12152,01/03/2024,30," 16,204.94 ",0.5639,700.4,0.191,0,95,PL,Digital,C," 55,078.44 ",12,4.335647963,7.37584152,4.507774789
12153,01/09/2024,44," 20,666.82 ",0.4028,715.4,0.6472,0,25,AUTO,Branch,S," 180,307.55 ",24,5.178297344,7.59637106,4.625228883
12154,01/12/2023,52," 75,596.48 ",0.2741,650.7,0.3506,0,52,PL,Branch,C," 58,457.56 ",36,3.931777989,7.323930473,4.388642794
12155,01/04/2023,42," 66,098.73 ",0.3516,735.5,0.0722,0,13,CC,Branch,S," 16,834.32 ",12,3.932457295,7.355438675,4.231368399
12156,01/11/2022,38," 14,034.47 ",0.6276,665.5,0.0645,0,51,PL,Branch,C," 75,903.74 ",12,3.78765321,7.324045255,4.187300189
12157,01/04/2022,36," 30,465.53 ",0.2117,604.5,0.5271,0,51,PL,Digital,C," 75,032.76 ",12,3.904310797,7.088503347,4.285472969
12158,01/06/2022,41," 13,761.38 ",0.1467,666.9,0.8301,1,85,AUTO,Digital,C," 145,122.15 ",12,3.934047735,6.987448656,4.245988283
12159,01/11/2024,32," 24,294.88 ",0.4378,682.4,0.2603,0,53,CC,Branch,C," 38,975.41 ",12,4.501860258,7.588992415,4.501958096
12160,01/04/2024,51," 63,097.96 ",0.4067,673.3,0.1887,0,21,CC,Digital,C," 25,305.27 ",12,4.534438078,7.176895148,4.608903316
12161,01/09/2024,52," 47,347.60 ",0.4449,594.5,0.7176,0,56,AUTO,Digital,C," 97,380.57 ",12,5.178297344,7.59637106,4.625228883
12162,01/05/2022,45," 35,072.08 ",0.389,733,0.4697,0,75,PL,Digital,N," 61,517.17 ",12,3.897819438,7.32582242,4.446766349
12163,01/03/2024,43," 12,000.00 ",0.4382,693.7,0.5632,1,12,AUTO,Digital,C," 178,273.68 ",24,4.335647963,7.37584152,4.507774789
12164,01/10/2024,32," 19,085.46 ",0.1051,622.4,0.2675,0,17,PL,Digital,C," 45,479.93 ",36,4.74003299,7.467006406,4.672884861
12165,01/08/2022,52," 17,041.71 ",0.2927,664.1,0.238,0,58,PL,Digital,N," 59,326.07 ",24,4.127273188,7.278958033,4.289689804
12166,01/08/2022,24," 88,492.39 ",0.1636,694.7,0.616,0,23,PL,Digital,N," 61,379.32 ",18,4.127273188,7.278958033,4.289689804
12167,01/03/2024,29," 28,064.09 ",0.3066,610.8,0.2139,0,44,PL,Digital,S," 47,874.71 ",24,4.335647963,7.37584152,4.507774789
12168,01/09/2024,55," 54,951.93 ",0.4756,713.9,0.4147,0,65,PL,Branch,C," 63,066.57 ",24,5.178297344,7.59637106,4.625228883
12169,01/03/2025,32," 35,452.35 ",0.2125,755.7,0.1327,0,78,AUTO,Branch,C," 127,031.78 ",18,4.524553756,7.632134672,4.78076147
12170,01/03/2023,29," 27,391.40 ",0.3537,745.5,0.5594,0,32,CC,Digital,N," 26,322.44 ",12,4.238973563,7.121038066,4.218749789
12171,01/12/2022,21," 21,621.66 ",0.2762,802.5,0.4369,1,12,CC,Digital,C," 21,363.17 ",12,4.067362364,7.176234322,4.197013693
12172,01/02/2025,45," 62,028.82 ",0.3407,666.4,0.6492,1,28,AUTO,Branch,N," 182,562.72 ",36,4.404923627,7.608610764,4.481929406
12173,01/12/2023,47," 27,849.67 ",0.5093,709.1,0.2572,0,60,PL,Partner,N," 62,863.19 ",24,3.931777989,7.323930473,4.388642794
12174,01/10/2022,38," 37,078.09 ",0.192,682.6,0.29,1,39,PL,Digital,C," 44,180.38 ",24,4.014469884,6.908256307,4.278982567
12175,01/04/2022,21," 30,922.05 ",0.3059,732.7,0.1796,1,10,CC,Digital,C," 33,134.14 ",12,3.904310797,7.088503347,4.285472969
12176,01/07/2022,35," 20,090.85 ",0.4448,622.2,0.6895,0,31,PL,Digital,N," 74,019.09 ",18,3.856963842,7.252470952,4.250438845
12177,01/05/2025,29," 41,613.90 ",0.2794,568.6,0.2258,1,28,AUTO,Branch,C," 158,133.39 ",36,4.65342885,7.606741336,4.629243714
12178,01/05/2024,44," 19,002.53 ",0.3629,770.2,0.3436,0,69,PL,Digital,C," 32,465.66 ",18,4.66179925,7.384581981,4.868221727
12179,01/09/2024,49," 32,092.32 ",0.2143,770.3,0.1956,0,20,PL,Branch,N," 82,638.02 ",24,5.178297344,7.59637106,4.625228883
12180,01/09/2024,40," 18,019.32 ",0.1723,608.5,0.4062,0,41,CC,Branch,C," 20,788.46 ",12,5.178297344,7.59637106,4.625228883
12181,01/01/2024,40," 12,000.00 ",0.3514,608.7,0.8063,0,107,PL,Digital,C," 54,451.75 ",12,3.984338763,7.382953471,4.249540775
12182,01/03/2023,50," 50,558.66 ",0.6548,698.3,0.4433,1,10,PL,Branch,C," 46,196.02 ",12,4.238973563,7.121038066,4.218749789
12183,01/11/2022,51," 46,083.40 ",0.4682,640.4,0.5682,1,55,PL,Digital,C," 85,836.47 ",12,3.78765321,7.324045255,4.187300189
12184,01/08/2023,26," 31,412.38 ",0.3372,680.1,0.3106,0,35,AUTO,Partner,C," 243,869.66 ",24,4.100461817,7.236346454,4.459213836
12185,01/07/2024,40," 12,796.43 ",0.1276,715,0.2478,0,32,AUTO,Digital,C," 306,494.80 ",24,4.745033147,7.574736898,4.712300248
12186,01/04/2024,26," 16,219.80 ",0.1053,708,0.3812,0,72,AUTO,Branch,S," 196,761.89 ",36,4.534438078,7.176895148,4.608903316
12187,01/08/2023,29," 34,733.67 ",0.2546,832.5,0.5776,0,52,PL,Digital,S," 66,513.06 ",18,4.100461817,7.236346454,4.459213836
12188,01/01/2023,46," 14,270.97 ",0.492,646.1,0.4285,0,19,PL,Digital,C," 86,956.97 ",36,3.936413418,7.112834541,4.26207551
12189,01/11/2024,26,,0.199,694.3,0.3639,0,62,PL,Digital,N," 60,859.34 ",24,4.501860258,7.588992415,4.501958096
12190,01/05/2023,35," 17,566.98 ",0.1209,696,0.331,0,61,CC,Partner,C," 28,303.00 ",12,4.089298712,7.172670917,4.330956052
12191,01/07/2022,47," 23,051.00 ",0.3936,665.6,0.5169,0,47,PL,Digital,C," 81,132.72 ",18,3.856963842,7.252470952,4.250438845
12192,01/12/2023,40," 55,757.40 ",0.3796,670.4,0.5353,0,15,PL,Digital,S," 45,904.48 ",36,3.931777989,7.323930473,4.388642794
12193,01/05/2022,22,,0.574,696.8,0.1431,1,65,CC,Branch,S," 36,037.95 ",12,3.897819438,7.32582242,4.446766349
12194,01/01/2023,35," 40,331.37 ",0.3023,604.5,0.4134,1,36,PL,Digital,C," 116,938.42 ",12,3.936413418,7.112834541,4.26207551
12195,01/12/2022,34," 44,407.89 ",0.341,598.5,0.3257,1,22,PL,Branch,S," 79,001.28 ",24,4.067362364,7.176234322,4.197013693
12196,01/07/2022,28," 48,899.66 ",0.4157,702.6,0.3216,0,38,CC,Digital,C," 28,644.94 ",12,3.856963842,7.252470952,4.250438845
12197,01/04/2024,55," 32,367.41 ",0.3223,607.7,0.1759,0,52,PL,Partner,C," 37,379.57 ",12,4.534438078,7.176895148,4.608903316
12198,01/03/2025,37," 24,440.99 ",0.7405,664.7,0.4186,2,22,PL,Partner,C," 66,532.75 ",12,4.524553756,7.632134672,4.78076147
12199,01/10/2022,37," 27,922.62 ",0.5972,719.1,0.3843,0,27,AUTO,Branch,C," 266,874.52 ",12,4.014469884,6.908256307,4.278982567
12200,01/06/2022,46," 34,503.30 ",0.471,627.6,0.4913,1,42,PL,Partner,C," 39,796.09 ",12,3.934047735,6.987448656,4.245988283
12201,01/02/2023,38," 36,790.87 ",0.5081,632.3,0.4816,1,38,PL,Branch,N," 36,586.24 ",12,3.983122144,7.351370137,4.300262184
12202,01/06/2025,25," 51,941.10 ",0.4066,723.1,0.3607,2,55,PL,Digital,C," 71,066.50 ",12,4.652506583,7.532933287,4.679545128
12203,01/10/2024,36," 40,493.46 ",0.4253,665.1,0.4714,0,65,CC,Digital,N," 20,796.51 ",12,4.74003299,7.467006406,4.672884861
12204,01/12/2024,40," 49,079.24 ",0.3782,732.8,0.6469,0,93,CC,Digital,C," 36,315.29 ",12,4.381849734,7.348102839,4.550878233
12205,01/01/2023,38," 24,998.75 ",0.1552,739.2,0.2639,0,23,CC,Partner,C," 38,088.51 ",12,3.936413418,7.112834541,4.26207551
12206,01/07/2023,46," 21,719.45 ",0.4477,760.3,0.7141,0,30,CC,Digital,C," 23,484.87 ",12,4.33662585,7.137931136,4.360457309
12207,01/06/2022,44," 21,606.56 ",0.4947,576.4,0.5284,0,15,PL,Digital,N," 82,095.16 ",18,3.934047735,6.987448656,4.245988283
12208,01/01/2025,41," 27,370.99 ",0.2124,646.1,0.461,0,74,PL,Digital,C," 48,688.18 ",36,4.423524315,7.698326218,4.541002966
12209,01/03/2024,35," 14,875.57 ",0.2653,620.6,0.812,1,82,CC,Digital,N," 14,725.60 ",12,4.335647963,7.37584152,4.507774789
12210,01/03/2022,37," 21,314.30 ",0.3723,716.1,0.5011,0,48,PL,Digital,C," 64,174.95 ",12,3.983684207,6.886503953,4.319145974
12211,01/08/2024,54," 37,055.95 ",0.3419,684.9,0.0558,0,53,PL,Digital,S," 37,139.54 ",36,4.815276979,7.591598407,4.854164539
12212,01/12/2023,22," 23,149.49 ",0.2014,643.7,0.4442,0,91,PL,Branch,C," 36,395.71 ",12,3.931777989,7.323930473,4.388642794
12213,01/03/2022,47," 16,881.39 ",0.0888,628.3,0.6034,0,39,PL,Digital,N," 31,450.82 ",12,3.983684207,6.886503953,4.319145974
12214,01/03/2023,41," 15,550.66 ",0.1781,802.9,0.257,0,33,CC,Branch,C," 15,682.76 ",12,4.238973563,7.121038066,4.218749789
12215,01/02/2024,30," 18,525.95 ",0.3389,691,0.3469,0,45,PL,Digital,C," 43,954.07 ",24,4.39192662,7.532135703,4.380185695
12216,01/01/2023,36," 18,518.37 ",0.3722,679.7,0.269,0,8,AUTO,Digital,C," 260,740.35 ",24,3.936413418,7.112834541,4.26207551
12217,01/08/2022,42,,0.1778,587.3,0.3325,0,60,PL,Partner,C," 50,623.34 ",24,4.127273188,7.278958033,4.289689804
12218,01/02/2025,24," 61,397.34 ",0.1997,617.5,0.161,0,64,CC,Partner,C," 18,878.74 ",12,4.404923627,7.608610764,4.481929406
12219,01/04/2025,38," 72,874.65 ",0.2292,659.5,0.8683,0,109,PL,Branch,C," 38,880.42 ",18,4.495141325,7.538432417,4.619724439
12220,01/02/2022,42," 25,083.67 ",0.4497,721.4,0.3688,1,41,PL,Branch,C," 63,016.48 ",24,3.844001123,7.250053702,4.074260457
12221,01/03/2022,29," 18,256.00 ",0.4216,702.6,0.7547,1,33,PL,Digital,C," 48,969.90 ",18,3.983684207,6.886503953,4.319145974
12222,01/01/2025,38," 20,983.60 ",0.2755,597.1,0.7384,0,31,CC,Digital,N," 18,883.55 ",12,4.423524315,7.698326218,4.541002966
12223,01/01/2023,49," 15,520.52 ",0.2208,675.1,0.6094,0,21,PL,Partner,C," 42,065.43 ",18,3.936413418,7.112834541,4.26207551
12224,01/04/2022,38," 30,806.13 ",0.526,725,0.2381,0,57,CC,Branch,S," 28,989.48 ",12,3.904310797,7.088503347,4.285472969
12225,01/09/2023,29," 20,141.38 ",0.2775,744.8,0.5887,0,105,CC,Digital,C," 28,464.88 ",12,4.24895552,7.187629444,4.499249245
12226,01/05/2024,23," 45,847.82 ",0.2202,749.9,0.1176,0,113,CC,Partner,C," 34,087.69 ",12,4.66179925,7.384581981,4.868221727
12227,01/03/2023,21," 18,625.48 ",0.49319999999999997,742.9,0.5444,0,16,AUTO,Branch,C," 152,042.59 ",24,4.238973563,7.121038066,4.218749789
12228,01/12/2022,45," 32,297.86 ",0.1736,626.9,0.5376,0,65,AUTO,Digital,N," 86,561.27 ",12,4.067362364,7.176234322,4.197013693
12229,01/03/2023,35," 12,000.00 ",0.3756,577.7,0.4725,0,21,CC,Branch,C," 24,396.43 ",12,4.238973563,7.121038066,4.218749789
12230,01/11/2023,36," 24,970.27 ",0.1271,583.9,0.5407,0,32,CC,Branch,C," 18,337.45 ",12,4.066831317,7.352794149,4.376935709
12231,01/03/2023,35," 28,142.26 ",0.1242,738.5,0.4696,0,55,PL,Digital,C," 74,757.25 ",12,4.238973563,7.121038066,4.218749789
12232,01/03/2025,30," 30,150.83 ",0.2632,707.7,0.854,1,45,PL,Branch,N," 51,078.81 ",18,4.524553756,7.632134672,4.78076147
12233,01/09/2024,52," 22,696.33 ",0.3986,747.6,0.2945,1,55,PL,Branch,C," 48,455.22 ",12,5.178297344,7.59637106,4.625228883
12234,01/10/2024,43," 29,717.22 ",0.4527,723.6,0.1323,1,104,AUTO,Branch,S," 137,940.57 ",18,4.74003299,7.467006406,4.672884861
12235,01/11/2022,50," 30,414.33 ",0.362,677.2,0.1565,1,32,PL,Partner,C," 78,848.16 ",12,3.78765321,7.324045255,4.187300189
12236,01/05/2022,26," 30,830.37 ",0.1223,676.3,0.4329,0,9,AUTO,Digital,C," 289,854.51 ",12,3.897819438,7.32582242,4.446766349
12237,01/03/2025,42," 60,017.67 ",0.2255,739.5,0.325,1,30,PL,Digital,C," 46,546.57 ",18,4.524553756,7.632134672,4.78076147
12238,01/01/2023,42," 25,299.57 ",0.421,636.7,0.4655,0,46,AUTO,Branch,C," 138,230.52 ",24,3.936413418,7.112834541,4.26207551
12239,01/10/2023,27," 45,821.66 ",0.2685,623.1,0.7855,0,22,PL,Branch,C," 46,960.84 ",12,4.263790345,7.227634283,4.488417007
12240,01/09/2023,29," 59,953.77 ",0.6003,601,0.5437,1,62,PL,Partner,S," 69,174.88 ",24,4.24895552,7.187629444,4.499249245
12241,01/03/2024,29," 50,068.87 ",0.2578,663.6,0.5091,0,45,PL,Digital,N," 37,442.93 ",36,4.335647963,7.37584152,4.507774789
12242,01/07/2024,46," 39,551.40 ",0.2464,700.5,0.0451,0,26,PL,Branch,C," 66,572.35 ",12,4.745033147,7.574736898,4.712300248
12243,01/07/2022,39," 38,940.68 ",0.3115,593.1,0.7888,0,51,AUTO,Branch,N," 184,200.08 ",12,3.856963842,7.252470952,4.250438845
12244,01/01/2022,30," 57,106.44 ",0.6831,689.8,0.161,1,35,PL,Branch,C," 51,473.59 ",36,4.024317818,6.890388636,4.257778239
12245,01/06/2024,43," 59,114.02 ",0.2128,648.2,0.0625,0,28,PL,Partner,C," 42,214.07 ",18,4.718611396,7.444710794,4.886401043
12246,01/01/2025,31," 23,073.92 ",0.5398,632.1,0.7588,1,43,CC,Digital,C," 14,555.98 ",12,4.423524315,7.698326218,4.541002966
12247,01/11/2024,38," 28,913.59 ",0.6263,715.7,0.3153,1,55,PL,Partner,C," 77,617.42 ",36,4.501860258,7.588992415,4.501958096
12248,01/12/2024,36," 64,796.58 ",0.6773,690.8,0.4203,1,53,CC,Partner,N," 13,537.68 ",12,4.381849734,7.348102839,4.550878233
12249,01/03/2022,29," 37,800.54 ",0.1392,686.8,0.3841,1,59,PL,Partner,C," 54,216.66 ",12,3.983684207,6.886503953,4.319145974
12250,01/05/2025,45," 16,899.63 ",0.4123,743.8,0.6689,0,14,PL,Partner,C," 66,479.77 ",18,4.65342885,7.606741336,4.629243714
12251,01/12/2022,37,,0.3684,675.7,0.5889,0,51,CC,Branch,C," 41,187.63 ",12,4.067362364,7.176234322,4.197013693
12252,01/09/2022,18," 44,995.24 ",0.5509,707.7,0.6155,0,34,CC,Branch,C," 27,770.44 ",12,3.986531818,7.16141948,4.283694559
12253,01/09/2024,35," 39,604.44 ",0.8968,680.7,0.4816,0,16,PL,Digital,C," 37,239.91 ",18,5.178297344,7.59637106,4.625228883
12254,01/09/2022,50," 31,791.26 ",0.3518,774.6,0.0673,0,57,CC,Partner,S," 19,046.38 ",12,3.986531818,7.16141948,4.283694559
12255,01/12/2023,18," 28,252.82 ",0.2312,769.1,0.4475,0,22,PL,Branch,C," 16,653.07 ",18,3.931777989,7.323930473,4.388642794
12256,01/11/2024,45," 26,341.49 ",0.6104,565.3,0.4993,2,52,CC,Branch,N," 27,980.45 ",12,4.501860258,7.588992415,4.501958096
12257,01/12/2024,39," 17,256.08 ",0.1545,650.8,0.2152,0,128,PL,Partner,S," 32,998.49 ",36,4.381849734,7.348102839,4.550878233
12258,01/10/2023,26," 39,219.17 ",0.2257,697.5,0.5522,0,113,PL,Partner,C," 31,351.28 ",18,4.263790345,7.227634283,4.488417007
12259,01/09/2023,36," 36,523.25 ",0.4253,639.7,0.7361,0,67,CC,Branch,C," 21,302.74 ",12,4.24895552,7.187629444,4.499249245
12260,01/11/2022,27," 21,274.37 ",0.1643,654.4,0.6194,1,44,CC,Digital,C," 27,846.31 ",12,3.78765321,7.324045255,4.187300189
12261,01/12/2022,23," 20,849.81 ",0.2555,728.2,0.5003,0,56,AUTO,Digital,C," 174,309.59 ",18,4.067362364,7.176234322,4.197013693
12262,01/01/2022,40," 21,422.73 ",0.259,666.9,0.1596,0,93,CC,Branch,C," 26,678.95 ",12,4.024317818,6.890388636,4.257778239
12263,01/07/2023,39," 25,795.87 ",0.444,700.7,0.3388,0,16,PL,Partner,S," 63,885.29 ",36,4.33662585,7.137931136,4.360457309
12264,01/10/2022,21," 73,851.89 ",0.6471,747,0.6524,0,52,PL,Digital,C," 86,749.20 ",36,4.014469884,6.908256307,4.278982567
12265,01/02/2024,32," 32,581.60 ",0.3018,695.4,0.2468,0,47,PL,Partner,N," 49,758.93 ",36,4.39192662,7.532135703,4.380185695
12266,01/05/2024,37," 39,855.41 ",0.49,644.6,0.6727,0,71,PL,Partner,C," 44,056.90 ",12,4.66179925,7.384581981,4.868221727
12267,01/02/2023,23," 31,376.47 ",0.2128,646.9,0.4783,0,55,CC,Digital,S," 30,425.16 ",12,3.983122144,7.351370137,4.300262184
12268,01/07/2024,46," 32,648.59 ",0.4216,758.7,0.1167,1,67,PL,Branch,S," 58,843.13 ",12,4.745033147,7.574736898,4.712300248
12269,01/06/2025,30," 28,812.36 ",0.3029,748.7,0.0196,0,34,PL,Partner,N," 73,592.94 ",24,4.652506583,7.532933287,4.679545128
12270,01/03/2023,40," 13,028.06 ",0.4749,530.3,0.4412,0,35,PL,Branch,C," 35,195.14 ",12,4.238973563,7.121038066,4.218749789
12271,01/02/2024,42,,0.5375,690.5,0.2775,0,20,PL,Digital,C," 39,626.83 ",24,4.39192662,7.532135703,4.380185695
12272,01/03/2025,28," 42,292.62 ",0.2245,821.2,0.4835,1,80,CC,Digital,C," 46,675.33 ",12,4.524553756,7.632134672,4.78076147
12273,01/05/2022,40," 40,792.70 ",0.6987,680.5,0.3678,0,16,CC,Digital,C," 15,979.47 ",12,3.897819438,7.32582242,4.446766349
12274,01/10/2023,38," 39,857.56 ",0.7686,696.7,0.4615,0,39,AUTO,Digital,C," 80,427.40 ",36,4.263790345,7.227634283,4.488417007
12275,01/10/2022,40," 52,170.79 ",0.4475,529.9,0.3654,0,17,CC,Digital,C," 15,010.98 ",12,4.014469884,6.908256307,4.278982567
12276,01/10/2023,33," 24,859.59 ",0.5058,601,0.4176,0,22,PL,Digital,C," 45,527.81 ",24,4.263790345,7.227634283,4.488417007
12277,01/01/2023,45," 44,444.40 ",0.784,556.3,0.4794,0,31,CC,Digital,C," 40,497.87 ",12,3.936413418,7.112834541,4.26207551
12278,01/05/2023,43," 111,734.69 ",0.3965,782.8,0.38,0,10,CC,Digital,C," 18,657.29 ",12,4.089298712,7.172670917,4.330956052
